,country,city,AQI Value,AQI Category,CO AQI Value,Ozone AQI Value,NO2 AQI Value,PM2.5 AQI Value,value,latitude,longitude,averaged_over_in_hours,hour,day_of_week,month,CO AQI Category_Good,Ozone AQI Category_Good,Ozone AQI Category_Moderate,Ozone AQI Category_Unhealthy,Ozone AQI Category_Unhealthy for Sensitive Groups,Ozone AQI Category_Very Unhealthy,NO2 AQI Category_Good,PM2.5 AQI Category_Good,PM2.5 AQI Category_Hazardous,PM2.5 AQI Category_Moderate,PM2.5 AQI Category_Unhealthy,PM2.5 AQI Category_Unhealthy for Sensitive Groups,PM2.5 AQI Category_Very Unhealthy,pollutant_bc,pollutant_co,pollutant_o3,traffic_pollution_proxy
48,0.4232993665656844,0.001996695125309832,247,Very Unhealthy,3,162,1,247,0.02506125,0.25,26.15146,85.89342,10,3,4,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,4
49,0.4232993665656844,0.001996695125309832,247,Very Unhealthy,3,162,1,247,0.0374390625,0.25,26.15146,85.89342,10,2,5,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,4
50,0.4232993665656844,0.001996695125309832,247,Very Unhealthy,3,162,1,247,0.01283625,0.25,26.15146,85.89342,0,6,5,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,4
51,0.4232993665656844,0.001996695125309832,247,Very Unhealthy,3,162,1,247,0.6895930024991075,0.25,26.15146,85.89342,10,6,5,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,4
52,0.4232993665656844,0.001996695125309832,247,Very Unhealthy,3,162,1,247,0.9165476615494467,0.25,26.15146,85.89342,21,3,5,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,4
53,0.4232993665656844,0.001996695125309832,247,Very Unhealthy,3,162,1,247,0.7856122813280971,0.25,26.15146,85.89342,3,5,4,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,4
54,0.4232993665656844,0.001996695125309832,247,Very Unhealthy,3,162,1,247,0.9776508389860764,0.25,26.15146,85.89342,3,1,5,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,4
55,0.4232993665656844,0.001996695125309832,247,Very Unhealthy,3,162,1,247,1.117315244555516,0.25,26.15146,85.89342,14,2,5,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,4
56,0.4232993665656844,0.001996695125309832,247,Very Unhealthy,3,162,1,247,0.803070332024277,0.25,26.15146,85.89342,1,0,5,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,4
57,0.4232993665656844,0.001996695125309832,247,Very Unhealthy,3,162,1,247,0.6983220278471974,0.25,26.15146,85.89342,16,4,5,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,4
58,0.4232993665656844,0.001996695125309832,247,Very Unhealthy,3,162,1,247,0.9514637629418065,0.25,26.15146,85.89342,12,0,5,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,4
59,0.13763426053428807,0.0004131093362709997,44,Good,1,44,1,38,0.1309353802213495,1.0,42.65722,13.70944,11,6,5,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,2
60,0.13763426053428807,0.0004131093362709997,44,Good,1,44,1,38,0.09601927882898964,1.0,42.65722,13.70944,1,5,5,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,2
61,0.13763426053428807,0.0004131093362709997,44,Good,1,44,1,38,0.12220635487325955,1.0,42.65722,13.70944,17,6,5,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,2
62,0.13763426053428807,0.0004131093362709997,44,Good,1,44,1,38,0.1396644055694395,1.0,42.65722,13.70944,22,6,5,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,2
63,0.13763426053428807,0.0004131093362709997,44,Good,1,44,1,38,0.19203855765797928,1.0,42.65722,13.70944,17,1,5,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,2
64,0.13763426053428807,0.0004131093362709997,44,Good,1,44,1,38,0.1396644055694395,1.0,42.65722,13.70944,13,6,5,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,2
65,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.41899321670831846,0.25,23.168606,79.932247,0,4,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
66,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.523741520885398,0.25,23.168606,79.932247,9,5,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
67,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.41899321670831846,0.25,23.168606,79.932247,16,5,4,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
68,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,4.015351660121385,0.25,23.168606,79.932247,19,5,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
69,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.6983220278471974,0.25,23.168606,79.932247,17,4,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
70,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,2.959139593002499,0.25,23.168606,79.932247,16,6,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
71,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.1571224562656194,0.25,23.168606,79.932247,10,3,4,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
72,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,1.091128168511246,0.25,23.168606,79.932247,16,3,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
73,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.4626383434487683,0.25,23.168606,79.932247,9,4,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
74,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.6372188504105677,0.25,23.168606,79.932247,17,2,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
75,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.7856122813280971,0.25,23.168606,79.932247,4,3,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
76,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.7856122813280971,0.25,23.168606,79.932247,6,4,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
77,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.2967868618350589,0.25,23.168606,79.932247,4,2,4,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
78,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,5.717511602998929,0.25,23.168606,79.932247,14,3,4,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
79,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,2.0513209568011423,0.25,23.168606,79.932247,17,2,4,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
80,0.4232993665656844,0.0029606169099421647,170,Unhealthy,1,38,0,170,0.8467154587647269,0.25,23.168606,79.932247,18,1,5,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
